#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2009 08 06 13 00 153  1.7 153  2.8 1200
2009 08 06 13 10 159  2.6 999 99.0 9999
2009 08 06 13 20 169  2.7 999 99.0 9999
2009 08 06 13 30 173  2.6 999 99.0 9999
2009 08 06 13 40 182  2.9 999 99.0 9999
2009 08 06 13 50 169  2.1 999 99.0 9999
2009 08 06 14 00 182  2.8 190  3.4 1336
2009 08 06 14 10 192  2.6 999 99.0 9999
2009 08 06 14 20 203  2.3 999 99.0 9999
2009 08 06 14 30 208  2.2 999 99.0 9999
2009 08 06 14 40 211  1.9 999 99.0 9999
2009 08 06 14 50 205  1.5 999 99.0 9999
2009 08 06 15 00 182  0.4 185  3.2 1400
2009 08 06 15 10 183  0.1 999 99.0 9999
2009 08 06 15 20 166  0.5 999 99.0 9999
2009 08 06 15 30 149  0.3 999 99.0 9999
2009 08 06 15 40 227  0.1 999 99.0 9999
2009 08 06 15 50 200  0.2 999 99.0 9999
2009 08 06 16 00 172  1.3 176  2.1 1557
2009 08 06 16 10 193  1.5 999 99.0 9999
2009 08 06 16 20 196  1.4 999 99.0 9999
2009 08 06 16 30 179  1.4 999 99.0 9999
2009 08 06 16 40 154  1.1 999 99.0 9999
2009 08 06 16 50 171  1.5 999 99.0 9999
2009 08 06 17 00 197  2.2 185  2.7 1605
2009 08 06 17 10 202  2.1 999 99.0 9999
2009 08 06 17 20 206  1.5 999 99.0 9999
2009 08 06 17 30 230  0.9 999 99.0 9999
2009 08 06 17 40 163  0.7 999 99.0 9999
2009 08 06 17 50  77  0.8 999 99.0 9999
2009 08 06 18 00  28  1.3 195  2.6 1707
2009 08 06 18 10  28  2.7 999 99.0 9999
2009 08 06 18 20  37  2.1 999 99.0 9999
2009 08 06 18 30   3  2.7 999 99.0 9999
2009 08 06 18 40   1  2.9 999 99.0 9999
2009 08 06 18 50 356  2.1 999 99.0 9999
2009 08 06 19 00 355  1.5  27  3.4 1805
2009 08 06 19 10  13  1.5 999 99.0 9999
2009 08 06 19 20  19  1.3 999 99.0 9999
2009 08 06 19 30  34  2.0 999 99.0 9999
2009 08 06 19 40  29  2.6 999 99.0 9999
2009 08 06 19 50  21  3.0 999 99.0 9999
2009 08 06 20 00  27  2.8  20  3.4 1946
2009 08 06 20 10  27  2.6 999 99.0 9999
2009 08 06 20 20  29  2.9 999 99.0 9999
2009 08 06 20 30  20  3.3 999 99.0 9999
2009 08 06 20 40   8  3.0 999 99.0 9999
2009 08 06 20 50 356  3.4 999 99.0 9999
2009 08 06 21 00   4  3.6   1  4.2 2053
2009 08 06 21 10  23  3.0 999 99.0 9999
2009 08 06 21 20  16  3.1 999 99.0 9999
2009 08 06 21 30  10  3.4 999 99.0 9999
2009 08 06 21 40  20  2.7 999 99.0 9999
2009 08 06 21 50   5  3.2 999 99.0 9999
2009 08 06 22 00   1  2.7   7  4.2 2122
2009 08 06 22 10 359  2.4 999 99.0 9999
2009 08 06 22 20  29  1.6 999 99.0 9999
2009 08 06 22 30  12  2.0 999 99.0 9999
2009 08 06 22 40  44  1.7 999 99.0 9999
2009 08 06 22 50  20  1.9 999 99.0 9999
2009 08 06 23 00  25  1.6 352  2.9 2202
2009 08 06 23 10  31  2.0 999 99.0 9999
2009 08 06 23 20  32  1.4 999 99.0 9999
2009 08 06 23 30  44  1.3 999 99.0 9999
2009 08 06 23 40 310  0.3 999 99.0 9999
2009 08 06 23 50 199  0.6 999 99.0 9999
2009 08 07 00 00 164  1.0  26  2.2 2303
2009 08 07 00 10 158  1.1 999 99.0 9999
2009 08 07 00 20  57  0.6 999 99.0 9999
2009 08 07 00 30 349  0.2 999 99.0 9999
2009 08 07 00 40  60  0.5 999 99.0 9999
2009 08 07 00 50 133  0.7 999 99.0 9999
2009 08 07 01 00 156  1.4 157  2.1 0059
2009 08 07 01 10 155  2.0 999 99.0 9999
2009 08 07 01 20 150  2.0 999 99.0 9999
2009 08 07 01 30 158  2.6 999 99.0 9999
2009 08 07 01 40 160  2.8 999 99.0 9999
2009 08 07 01 50 293  1.0 999 99.0 9999
2009 08 07 02 00  39  1.5 160  3.3 0132
2009 08 07 02 10  47  1.6 999 99.0 9999
2009 08 07 02 20  50  1.0 999 99.0 9999
2009 08 07 02 30  95  0.8 999 99.0 9999
2009 08 07 02 40 163  2.6 999 99.0 9999
2009 08 07 02 50 158  3.1 999 99.0 9999
2009 08 07 03 00 168  3.5 169  4.4 0259
2009 08 07 03 10 164  4.1 999 99.0 9999
2009 08 07 03 20 154  5.0 999 99.0 9999
2009 08 07 03 30 151  5.3 999 99.0 9999
2009 08 07 03 40 158  4.8 999 99.0 9999
2009 08 07 03 50 167  4.5 999 99.0 9999
2009 08 07 04 00 176  4.6 150  6.1 0317
2009 08 07 04 10 167  4.6 999 99.0 9999
2009 08 07 04 20 171  4.8 999 99.0 9999
2009 08 07 04 30 181  4.3 999 99.0 9999
2009 08 07 04 40 172  3.7 999 99.0 9999
2009 08 07 04 50 174  3.6 999 99.0 9999
2009 08 07 05 00 168  3.7 196  5.6 0401
2009 08 07 05 10 176  3.5 999 99.0 9999
2009 08 07 05 20 153  3.4 999 99.0 9999
2009 08 07 05 30 149  3.6 999 99.0 9999
2009 08 07 05 40 158  3.4 999 99.0 9999
2009 08 07 05 50 166  3.4 999 99.0 9999
2009 08 07 06 00 164  3.7 154  4.3 0514
2009 08 07 06 10 160  3.3 999 99.0 9999
2009 08 07 06 20 156  2.9 999 99.0 9999
2009 08 07 06 30 162  2.7 999 99.0 9999
2009 08 07 06 40 167  2.7 999 99.0 9999
2009 08 07 06 50 113  1.4 999 99.0 9999
2009 08 07 07 00  36  2.2 163  3.9 0600
2009 08 07 07 10  58  1.4 999 99.0 9999
2009 08 07 07 20  38  2.3 999 99.0 9999
2009 08 07 07 30  33  2.7 999 99.0 9999
2009 08 07 07 40  28  1.6 999 99.0 9999
2009 08 07 07 50  47  0.7 999 99.0 9999
2009 08 07 08 00 115  0.6  36  3.6 0721
2009 08 07 08 10 185  1.5 999 99.0 9999
2009 08 07 08 20 180  1.3 999 99.0 9999
2009 08 07 08 30 194  1.8 999 99.0 9999
2009 08 07 08 40 193  3.0 999 99.0 9999
2009 08 07 08 50 219  2.6 999 99.0 9999
2009 08 07 09 00 226  2.1 225  3.5 0848
2009 08 07 09 10 207  1.5 999 99.0 9999
2009 08 07 09 20 175  1.1 999 99.0 9999
2009 08 07 09 30 161  1.1 999 99.0 9999
2009 08 07 09 40 160  1.1 999 99.0 9999
2009 08 07 09 50 165  1.3 999 99.0 9999
2009 08 07 10 00 166  1.4 207  2.3 0905
2009 08 07 10 10 170  1.5 999 99.0 9999
2009 08 07 10 20 176  1.7 999 99.0 9999
2009 08 07 10 30 164  2.0 999 99.0 9999
2009 08 07 10 40 150  2.1 999 99.0 9999
2009 08 07 10 50 150  2.3 999 99.0 9999
2009 08 07 11 00 151  2.4 157  3.1 1059
2009 08 07 11 10 147  2.8 999 99.0 9999
2009 08 07 11 20 149  2.8 999 99.0 9999
2009 08 07 11 30 151  2.8 999 99.0 9999
2009 08 07 11 40 167  2.5 999 99.0 9999
2009 08 07 11 50 181  2.3 999 99.0 9999
2009 08 07 12 00 176  2.1 149  3.6 1102
2009 08 07 12 10 160  2.1 999 99.0 9999
2009 08 07 12 20 163  1.9 999 99.0 9999
2009 08 07 12 30 179  1.9 999 99.0 9999
2009 08 07 12 40 197  1.8 999 99.0 9999
2009 08 07 12 50 197  1.4 999 99.0 9999
2009 08 07 13 00 192  1.4 158  2.8 1205
2009 08 07 13 10 202  1.4 999 99.0 9999
2009 08 07 13 20 201  1.1 999 99.0 9999
2009 08 07 13 30 192  1.4 999 99.0 9999
2009 08 07 13 40 197  1.9 999 99.0 9999
2009 08 07 13 50 192  3.4 999 99.0 9999
2009 08 07 14 00 194  3.1 196  4.1 1347
2009 08 07 14 10 184  3.2 999 99.0 9999
2009 08 07 14 20 192  3.2 999 99.0 9999
2009 08 07 14 30 196  3.1 999 99.0 9999
2009 08 07 14 40 192  3.2 999 99.0 9999
2009 08 07 14 50 197  3.2 999 99.0 9999
2009 08 07 15 00 196  3.5 197  4.1 1455
2009 08 07 15 10 195  3.8 999 99.0 9999
2009 08 07 15 20 194  3.6 999 99.0 9999
2009 08 07 15 30 185  3.3 999 99.0 9999
2009 08 07 15 40 177  3.3 999 99.0 9999
2009 08 07 15 50 178  3.5 999 99.0 9999
2009 08 07 16 00 175  3.8 196  4.4 1502
2009 08 07 16 10 172  3.7 999 99.0 9999
2009 08 07 16 20 185  3.8 999 99.0 9999
2009 08 07 16 30 183  3.3 999 99.0 9999
2009 08 07 16 40 183  3.8 999 99.0 9999
2009 08 07 16 50 189  4.0 999 99.0 9999
2009 08 07 17 00 187  4.1 186  4.6 1640
2009 08 07 17 10 182  4.1 999 99.0 9999
2009 08 07 17 20 177  4.4 999 99.0 9999
2009 08 07 17 30 175  4.3 999 99.0 9999
2009 08 07 17 40 173  4.0 999 99.0 9999
2009 08 07 17 50 166  3.7 999 99.0 9999
2009 08 07 18 00 161  3.7 175  5.0 1715
2009 08 07 18 10 161  3.6 999 99.0 9999
2009 08 07 18 20 159  3.6 999 99.0 9999
2009 08 07 18 30 162  3.0 999 99.0 9999
2009 08 07 18 40 162  2.9 999 99.0 9999
2009 08 07 18 50 160  3.2 999 99.0 9999
2009 08 07 19 00 168  2.6 160  3.9 1815
2009 08 07 19 10 174  2.6 999 99.0 9999
2009 08 07 19 20 172  2.0 999 99.0 9999
2009 08 07 19 30 182  2.3 999 99.0 9999
2009 08 07 19 40 177  4.8 999 99.0 9999
2009 08 07 19 50 176  4.7 999 99.0 9999
2009 08 07 20 00 180  4.5 176  5.5 1942
2009 08 07 20 10 176  5.0 999 99.0 9999
2009 08 07 20 20 173  4.7 999 99.0 9999
2009 08 07 20 30 171  4.5 999 99.0 9999
2009 08 07 20 40 162  3.7 999 99.0 9999
2009 08 07 20 50 168  4.0 999 99.0 9999
2009 08 07 21 00 159  3.7 176  5.8 2006
2009 08 07 21 10 158  4.3 999 99.0 9999
2009 08 07 21 20 161  4.4 999 99.0 9999
2009 08 07 21 30 159  4.4 999 99.0 9999
2009 08 07 21 40 161  4.8 999 99.0 9999
2009 08 07 21 50 159  4.7 999 99.0 9999
2009 08 07 22 00 156  4.1 165  5.5 2138
2009 08 07 22 10 155  4.4 999 99.0 9999
2009 08 07 22 20 152  5.0 999 99.0 9999
2009 08 07 22 30 155  5.1 999 99.0 9999
2009 08 07 22 40 151  4.9 999 99.0 9999
2009 08 07 22 50 153  5.0 999 99.0 9999
2009 08 07 23 00 156  5.1 157  5.7 2224
2009 08 07 23 10 158  5.4 999 99.0 9999
2009 08 07 23 20 164  5.3 999 99.0 9999
2009 08 07 23 30 168  5.8 999 99.0 9999
2009 08 07 23 40 171  6.3 999 99.0 9999
2009 08 07 23 50 176  7.1 999 99.0 9999
2009 08 08 00 00 175  7.5 173  8.3 2345
2009 08 08 00 10 171  6.5 999 99.0 9999
2009 08 08 00 20 164  6.0 999 99.0 9999
2009 08 08 00 30 165  5.7 999 99.0 9999
2009 08 08 00 40 165  6.4 999 99.0 9999
2009 08 08 00 50 162  5.5 999 99.0 9999
2009 08 08 01 00 172  6.2 168  8.5 0034
2009 08 08 01 10 187  6.7 999 99.0 9999
2009 08 08 01 20 185  5.8 999 99.0 9999
2009 08 08 01 30 182  5.4 999 99.0 9999
2009 08 08 01 40 163  4.7 999 99.0 9999
2009 08 08 01 50 169  5.4 999 99.0 9999
2009 08 08 02 00 159  5.7 187  7.4 0102
2009 08 08 02 10 162  5.7 999 99.0 9999
2009 08 08 02 20 165  5.7 999 99.0 9999
2009 08 08 02 30 172  6.1 999 99.0 9999
2009 08 08 02 40 175  5.8 999 99.0 9999
2009 08 08 02 50 175  6.3 999 99.0 9999
2009 08 08 03 00 175  6.1 162  7.7 0203
2009 08 08 03 10 170  5.6 999 99.0 9999
2009 08 08 03 20 168  5.3 999 99.0 9999
2009 08 08 03 30 172  5.7 999 99.0 9999
2009 08 08 03 40 170  5.8 999 99.0 9999
2009 08 08 03 50 166  5.5 999 99.0 9999
2009 08 08 04 00 157  5.5 170  6.5 0342
2009 08 08 04 10 164  5.5 999 99.0 9999
2009 08 08 04 20 169  5.8 999 99.0 9999
2009 08 08 04 30 173  5.9 999 99.0 9999
2009 08 08 04 40 170  6.0 999 99.0 9999
2009 08 08 04 50 172  5.7 999 99.0 9999
2009 08 08 05 00 175  5.9 173  6.6 0420
2009 08 08 05 10 171  6.0 999 99.0 9999
2009 08 08 05 20 168  5.8 999 99.0 9999
2009 08 08 05 30 168  5.9 999 99.0 9999
2009 08 08 05 40 168  6.2 999 99.0 9999
2009 08 08 05 50 169  6.2 999 99.0 9999
2009 08 08 06 00 166  6.3 162  7.1 0559
2009 08 08 06 10 166  6.1 999 99.0 9999
2009 08 08 06 20 167  6.3 999 99.0 9999
2009 08 08 06 30 166  6.4 999 99.0 9999
2009 08 08 06 40 164  6.4 999 99.0 9999
2009 08 08 06 50 163  6.2 999 99.0 9999
2009 08 08 07 00 166  6.1 167  7.2 0620
2009 08 08 07 10 169  6.6 999 99.0 9999
2009 08 08 07 20 172  6.5 999 99.0 9999
2009 08 08 07 30 169  6.7 999 99.0 9999
2009 08 08 07 40 170  6.6 999 99.0 9999
2009 08 08 07 50 167  6.9 999 99.0 9999
2009 08 08 08 00 168  6.7 172  7.9 0710
2009 08 08 08 10 167  6.7 999 99.0 9999
2009 08 08 08 20 168  6.6 999 99.0 9999
2009 08 08 08 30 168  6.6 999 99.0 9999
2009 08 08 08 40 169  6.7 999 99.0 9999
2009 08 08 08 50 170  7.2 999 99.0 9999
2009 08 08 09 00 168  7.3 170  8.2 0840
2009 08 08 09 10 169  7.1 999 99.0 9999
2009 08 08 09 20 166  7.1 999 99.0 9999
2009 08 08 09 30 164  6.9 999 99.0 9999
2009 08 08 09 40 163  6.9 999 99.0 9999
2009 08 08 09 50 166  6.7 999 99.0 9999
2009 08 08 10 00 169  6.3 167  8.0 0912
2009 08 08 10 10 167  6.0 999 99.0 9999
2009 08 08 10 20 167  5.8 999 99.0 9999
2009 08 08 10 30 164  6.0 999 99.0 9999
2009 08 08 10 40 167  5.8 999 99.0 9999
2009 08 08 10 50 166  5.3 999 99.0 9999
2009 08 08 11 00 163  5.1 161  7.1 1025
2009 08 08 11 10 159  5.6 999 99.0 9999
2009 08 08 11 20 157  5.9 999 99.0 9999
2009 08 08 11 30 156  5.5 999 99.0 9999
2009 08 08 11 40 153  5.7 999 99.0 9999
2009 08 08 11 50 152  5.5 999 99.0 9999
2009 08 08 12 00 154  5.9 155  7.0 1154
2009 08 08 12 10 153  5.9 999 99.0 9999
2009 08 08 12 20 157  6.1 999 99.0 9999
2009 08 08 12 30 158  5.6 999 99.0 9999
2009 08 08 12 40 156  5.0 999 99.0 9999
2009 08 08 12 50 158  5.1 999 99.0 9999
2009 08 08 13 00 157  5.3 155  7.3 1208
2009 08 08 13 10 158  5.1 999 99.0 9999
2009 08 08 13 20 159  5.3 999 99.0 9999
2009 08 08 13 30 161  5.1 999 99.0 9999
2009 08 08 13 40 161  5.0 999 99.0 9999
2009 08 08 13 50 162  5.3 999 99.0 9999
2009 08 08 14 00 161  5.5 164  6.1 1349
2009 08 08 14 10 167  5.3 999 99.0 9999
2009 08 08 14 20 171  5.1 999 99.0 9999
2009 08 08 14 30 175  4.9 999 99.0 9999
2009 08 08 14 40 178  5.0 999 99.0 9999
2009 08 08 14 50 185  5.1 999 99.0 9999
2009 08 08 15 00 188  4.8 165  5.9 1402
2009 08 08 15 10 190  4.5 999 99.0 9999
2009 08 08 15 20 189  4.8 999 99.0 9999
2009 08 08 15 30 181  5.0 999 99.0 9999
2009 08 08 15 40 181  5.7 999 99.0 9999
2009 08 08 15 50 181  5.0 999 99.0 9999
2009 08 08 16 00 177  4.3 180  6.2 1536
2009 08 08 16 10 174  4.0 999 99.0 9999
2009 08 08 16 20 169  4.5 999 99.0 9999
2009 08 08 16 30 165  4.8 999 99.0 9999
2009 08 08 16 40 171  5.4 999 99.0 9999
2009 08 08 16 50 176  5.7 999 99.0 9999
2009 08 08 17 00 174  5.6 175  6.1 1642
2009 08 08 17 10 187  5.3 999 99.0 9999
2009 08 08 17 20 190  5.1 999 99.0 9999
2009 08 08 17 30 184  4.7 999 99.0 9999
2009 08 08 17 40 180  4.1 999 99.0 9999
2009 08 08 17 50 178  3.5 999 99.0 9999
2009 08 08 18 00 174  4.0 178  6.0 1700
2009 08 08 18 10 171  3.6 999 99.0 9999
2009 08 08 18 20 178  3.6 999 99.0 9999
2009 08 08 18 30 182  3.5 999 99.0 9999
2009 08 08 18 40 183  4.5 999 99.0 9999
2009 08 08 18 50 185  4.8 999 99.0 9999
2009 08 08 19 00 189  4.2 184  5.3 1842
2009 08 08 19 10 188  4.1 999 99.0 9999
2009 08 08 19 20 186  3.6 999 99.0 9999
2009 08 08 19 30 180  3.2 999 99.0 9999
2009 08 08 19 40 167  2.3 999 99.0 9999
2009 08 08 19 50 180  2.2 999 99.0 9999
2009 08 08 20 00 190  2.6 191  4.5 1905
2009 08 08 20 10 188  3.2 999 99.0 9999
2009 08 08 20 20 161  2.4 999 99.0 9999
2009 08 08 20 30 162  2.8 999 99.0 9999
2009 08 08 20 40 163  2.7 999 99.0 9999
2009 08 08 20 50 162  2.9 999 99.0 9999
2009 08 08 21 00 161  3.6 166  4.2 2052
2009 08 08 21 10 165  3.0 999 99.0 9999
2009 08 08 21 20 159  3.1 999 99.0 9999
2009 08 08 21 30 171  2.5 999 99.0 9999
2009 08 08 21 40 188  2.6 999 99.0 9999
2009 08 08 21 50 181  2.4 999 99.0 9999
2009 08 08 22 00 166  2.1 155  3.8 2110
2009 08 08 22 10 157  2.5 999 99.0 9999
2009 08 08 22 20 153  3.1 999 99.0 9999
2009 08 08 22 30 156  3.3 999 99.0 9999
2009 08 08 22 40 150  3.2 999 99.0 9999
2009 08 08 22 50 151  2.8 999 99.0 9999
2009 08 08 23 00 156  2.8 157  3.9 2230
2009 08 08 23 10 157  3.3 999 99.0 9999
2009 08 08 23 20 151  3.2 999 99.0 9999
2009 08 08 23 30 156  3.1 999 99.0 9999
2009 08 08 23 40 155  4.1 999 99.0 9999
2009 08 08 23 50 157  4.6 999 99.0 9999
2009 08 09 00 00 162  4.1 157  5.1 2343
2009 08 09 00 10 166  4.4 999 99.0 9999
2009 08 09 00 20 171  3.9 999 99.0 9999
2009 08 09 00 30 157  3.1 999 99.0 9999
2009 08 09 00 40 159  3.3 999 99.0 9999
2009 08 09 00 50 153  3.0 999 99.0 9999
2009 08 09 01 00 161  2.3 166  4.8 0003
2009 08 09 01 10 160  2.2 999 99.0 9999
2009 08 09 01 20 151  2.9 999 99.0 9999
2009 08 09 01 30 154  2.9 999 99.0 9999
2009 08 09 01 40 155  2.6 999 99.0 9999
2009 08 09 01 50 153  2.4 999 99.0 9999
2009 08 09 02 00 152  2.1 156  3.4 0115
2009 08 09 02 10 152  2.1 999 99.0 9999
2009 08 09 02 20 149  2.3 999 99.0 9999
2009 08 09 02 30 155  2.8 999 99.0 9999
2009 08 09 02 40 159  3.0 999 99.0 9999
2009 08 09 02 50 162  2.9 999 99.0 9999
2009 08 09 03 00 161  2.9 153  3.1 0224
2009 08 09 03 10 154  3.4 999 99.0 9999
2009 08 09 03 20 150  3.7 999 99.0 9999
2009 08 09 03 30 154  3.7 999 99.0 9999
2009 08 09 03 40 160  4.0 999 99.0 9999
2009 08 09 03 50 157  3.5 999 99.0 9999
2009 08 09 04 00 154  3.4 161  4.3 0332
2009 08 09 04 10 154  3.5 999 99.0 9999
2009 08 09 04 20 158  3.3 999 99.0 9999
2009 08 09 04 30 171  2.3 999 99.0 9999
2009 08 09 04 40 188  2.4 999 99.0 9999
2009 08 09 04 50 183  2.5 999 99.0 9999
2009 08 09 05 00 170  1.9 153  3.8 0408
2009 08 09 05 10 170  1.8 999 99.0 9999
2009 08 09 05 20 192  1.8 999 99.0 9999
2009 08 09 05 30 186  2.6 999 99.0 9999
2009 08 09 05 40 165  2.1 999 99.0 9999
2009 08 09 05 50 167  2.3 999 99.0 9999
2009 08 09 06 00 165  2.3 194  2.8 0522
2009 08 09 06 10 169  2.4 999 99.0 9999
2009 08 09 06 20 167  2.4 999 99.0 9999
2009 08 09 06 30 162  2.3 999 99.0 9999
2009 08 09 06 40 170  2.7 999 99.0 9999
2009 08 09 06 50 155  2.7 999 99.0 9999
2009 08 09 07 00 154  2.6 161  3.1 0643
2009 08 09 07 10 155  2.6 999 99.0 9999
2009 08 09 07 20 162  2.9 999 99.0 9999
2009 08 09 07 30 165  3.1 999 99.0 9999
2009 08 09 07 40 152  3.4 999 99.0 9999
2009 08 09 07 50 147  3.2 999 99.0 9999
2009 08 09 08 00 154  3.2 162  3.8 0731
2009 08 09 08 10 148  3.0 999 99.0 9999
2009 08 09 08 20 148  2.8 999 99.0 9999
2009 08 09 08 30 153  2.7 999 99.0 9999
2009 08 09 08 40 156  3.1 999 99.0 9999
2009 08 09 08 50 159  3.2 999 99.0 9999
2009 08 09 09 00 156  3.1 158  3.4 0833
2009 08 09 09 10 157  3.2 999 99.0 9999
2009 08 09 09 20 158  3.7 999 99.0 9999
2009 08 09 09 30 154  3.3 999 99.0 9999
2009 08 09 09 40 159  3.4 999 99.0 9999
2009 08 09 09 50 158  3.3 999 99.0 9999
2009 08 09 10 00 155  3.2 163  4.0 0913
2009 08 09 10 10 172  3.3 999 99.0 9999
2009 08 09 10 20 165  3.7 999 99.0 9999
2009 08 09 10 30 153  2.7 999 99.0 9999
2009 08 09 10 40 147  3.1 999 99.0 9999
2009 08 09 10 50 156  3.3 999 99.0 9999
2009 08 09 11 00 157  3.5 160  4.1 1016
2009 08 09 11 10 150  3.4 999 99.0 9999
2009 08 09 11 20 140  2.9 999 99.0 9999
2009 08 09 11 30 140  2.7 999 99.0 9999
2009 08 09 11 40 139  2.9 999 99.0 9999
2009 08 09 11 50 136  2.6 999 99.0 9999
2009 08 09 12 00 144  2.9 136  3.9 1138
2009 08 09 12 10 159  2.4 999 99.0 9999
2009 08 09 12 20 160  2.4 999 99.0 9999
2009 08 09 12 30 148  2.9 999 99.0 9999
2009 08 09 12 40 153  2.9 999 99.0 9999
2009 08 09 12 50 177  3.1 999 99.0 9999
2009 08 09 13 00 184  3.4 189  3.8 1253
2009 08 09 13 10 186  2.7 999 99.0 9999
2009 08 09 13 20 197  1.5 999 99.0 9999
2009 08 09 13 30 192  2.0 999 99.0 9999
2009 08 09 13 40 140  0.8 999 99.0 9999
2009 08 09 13 50 176  0.7 999 99.0 9999
2009 08 09 14 00 208  2.2 181  3.3 1300
2009 08 09 14 10 147  1.1 999 99.0 9999
2009 08 09 14 20 174  1.7 999 99.0 9999
2009 08 09 14 30 158  1.7 999 99.0 9999
2009 08 09 14 40 143  2.0 999 99.0 9999
2009 08 09 14 50 143  2.1 999 99.0 9999
2009 08 09 15 00 145  2.0 151  2.7 1459
2009 08 09 15 10 154  2.2 999 99.0 9999
2009 08 09 15 20 162  2.4 999 99.0 9999
2009 08 09 15 30 165  2.2 999 99.0 9999
2009 08 09 15 40 151  2.4 999 99.0 9999
2009 08 09 15 50 151  2.4 999 99.0 9999
2009 08 09 16 00 156  2.4 155  2.7 1559
2009 08 09 16 10 158  3.0 999 99.0 9999
2009 08 09 16 20 158  3.1 999 99.0 9999
2009 08 09 16 30 162  3.0 999 99.0 9999
2009 08 09 16 40 165  3.3 999 99.0 9999
2009 08 09 16 50 166  3.2 999 99.0 9999
2009 08 09 17 00 170  3.1 169  4.0 1652
2009 08 09 17 10 164  2.7 999 99.0 9999
2009 08 09 17 20 160  3.1 999 99.0 9999
2009 08 09 17 30 163  3.4 999 99.0 9999
2009 08 09 17 40 164  3.0 999 99.0 9999
2009 08 09 17 50 168  3.3 999 99.0 9999
2009 08 09 18 00 175  3.7 179  4.7 1750
2009 08 09 18 10 175  3.3 999 99.0 9999
2009 08 09 18 20 180  3.4 999 99.0 9999
2009 08 09 18 30 190  4.3 999 99.0 9999
2009 08 09 18 40 180  4.3 999 99.0 9999
2009 08 09 18 50 151  3.6 999 99.0 9999
2009 08 09 19 00 163  3.8 188  4.9 1823
2009 08 09 19 10 170  3.3 999 99.0 9999
2009 08 09 19 20 156  3.4 999 99.0 9999
2009 08 09 19 30 157  3.6 999 99.0 9999
2009 08 09 19 40 166  3.8 999 99.0 9999
2009 08 09 19 50 163  3.6 999 99.0 9999
2009 08 09 20 00 157  3.0 168  4.1 1935
2009 08 09 20 10 168  3.1 999 99.0 9999
2009 08 09 20 20 159  3.6 999 99.0 9999
2009 08 09 20 30 153  3.1 999 99.0 9999
2009 08 09 20 40 155  2.8 999 99.0 9999
2009 08 09 20 50 161  3.3 999 99.0 9999
2009 08 09 21 00 163  3.7 157  4.1 2013
2009 08 09 21 10 159  3.7 999 99.0 9999
2009 08 09 21 20 157  3.4 999 99.0 9999
2009 08 09 21 30 161  2.7 999 99.0 9999
2009 08 09 21 40 173  2.3 999 99.0 9999
2009 08 09 21 50 176  2.4 999 99.0 9999
2009 08 09 22 00 170  2.8 158  3.9 2100
2009 08 09 22 10 159  3.0 999 99.0 9999
2009 08 09 22 20 149  2.8 999 99.0 9999
2009 08 09 22 30 154  2.8 999 99.0 9999
2009 08 09 22 40 159  3.4 999 99.0 9999
2009 08 09 22 50 157  3.9 999 99.0 9999
2009 08 09 23 00 158  3.9 155  4.2 2251
2009 08 09 23 10 156  4.4 999 99.0 9999
2009 08 09 23 20 153  4.4 999 99.0 9999
2009 08 09 23 30 152  4.4 999 99.0 9999
2009 08 09 23 40 155  5.2 999 99.0 9999
2009 08 09 23 50 151  4.2 999 99.0 9999
2009 08 10 00 00 155  4.2 159  6.5 2334
2009 08 10 00 10 127  3.3 999 99.0 9999
2009 08 10 00 20  27  4.2 999 99.0 9999
2009 08 10 00 30  48  3.8 999 99.0 9999
2009 08 10 00 40  48  3.6 999 99.0 9999
2009 08 10 00 50  50  3.6 999 99.0 9999
2009 08 10 01 00  46  4.0  21  6.3 0017
2009 08 10 01 10  55  4.0 999 99.0 9999
2009 08 10 01 20  40  4.6 999 99.0 9999
2009 08 10 01 30  35  5.4 999 99.0 9999
2009 08 10 01 40  39  5.9 999 99.0 9999
2009 08 10 01 50  40  6.1 999 99.0 9999
2009 08 10 02 00  47  5.7  29  7.1 0133
2009 08 10 02 10  51  5.0 999 99.0 9999
2009 08 10 02 20  51  5.0 999 99.0 9999
2009 08 10 02 30  49  4.4 999 99.0 9999
2009 08 10 02 40  37  3.7 999 99.0 9999
2009 08 10 02 50  38  4.1 999 99.0 9999
2009 08 10 03 00  46  4.9  48  6.0 0212
2009 08 10 03 10  51  5.4 999 99.0 9999
2009 08 10 03 20  47  4.5 999 99.0 9999
2009 08 10 03 30  41  4.2 999 99.0 9999
2009 08 10 03 40  49  4.1 999 99.0 9999
2009 08 10 03 50  46  4.4 999 99.0 9999
2009 08 10 04 00  52  4.0  53  6.5 0306
2009 08 10 04 10  48  3.0 999 99.0 9999
2009 08 10 04 20  36  2.6 999 99.0 9999
2009 08 10 04 30   7  2.3 999 99.0 9999
2009 08 10 04 40   6  2.9 999 99.0 9999
2009 08 10 04 50  29  3.1 999 99.0 9999
2009 08 10 05 00  46  2.6  32  4.9 0401
2009 08 10 05 10  36  2.4 999 99.0 9999
2009 08 10 05 20  47  2.7 999 99.0 9999
2009 08 10 05 30  49  1.5 999 99.0 9999
2009 08 10 05 40  37  1.6 999 99.0 9999
2009 08 10 05 50  16  0.9 999 99.0 9999
2009 08 10 06 00 341  0.6  46  3.5 0512
2009 08 10 06 10   0  0.0 999 99.0 9999
